numero;PrimeiroNome;UltimoNome;Curso;notas*avg
535;Melodie;Kenney;MIEI;(14,12,19)
579;Daphne;Land;MIEI;(16,18,3,10,10)
788;Lilith;Lory;MIEI;(1,4,17,7,19)
280;Dolli;Rhu;LCC;(15,12,2,14,12)
650;Maud;Alejoa;MIEI;(11,1,3,1,13)
307;Almeta;Manolo;MIEFIS;(5,6,18,2,17,16)
306;Juliane;Brotherson;LCC;(17)
495;Karly;Xerxes;LCC;(14)
432;Alex;Hathaway;MIEFIS;(2)
578;Hannis;Thunell;MIEFIS;(11,5,6,7,7)
613;Ebonee;Masao;MIEFIS;(0,0,18,0)
489;Nickie;Behre;LCC;(6,4)
666;Malina;Pacorro;MIEFIS;(3,11,4,18,5)
855;Maryellen;Jillane;LCC;(7,1,12,16,14,2)
945;Nessie;Reidar;MIEFIS;(10,14,11,19)
687;Kassey;Gale;LCC;(16,1,5)
642;Lanae;Hilbert;LCC;(2)
671;Rhoda;Sikorski;MIEFIS;(7,3,18,9)
553;Bee;Firmin;MIEFIS;(0,12,16)
667;Allyce;Madelene;MIEFIS;(5,9)
119;Cindelyn;Rurik;MIEI;(0)
535;Dorice;Taam;LCC;(6,7,9,10,9)
713;Allyce;Muriel;MIEI;(11,12,12)
971;Trudie;Wadell;MIEI;(1,17,9,4)
299;Belva;Jenness;MIEFIS;(3,9,4)
298;Livvyy;Lemuela;MIEI;(5,4)
312;Paola;Allys;LCC;(11,9,1,7)
503;Frank;Ade;MIEI;(10)
513;Aigneis;Firmin;MIEFIS;(4)
914;Nickie;Arathorn;MIEI;(5,9)
254;Deane;Dunkin;LCC;(1,4,3,19,9,11)
970;Mildrid;Maribeth;LCC;(6)
120;Lonnie;Colp;MIEI;(10)
712;Beverley;Demitria;MIEI;(2,12,11)
636;Shaylyn;Gilmour;MIEI;(10,16,3)
955;Brooks;Boycey;MIEFIS;(4,4,10,0,14)
813;Caressa;Luhe;MIEFIS;(5,17,15,0,14,12)
608;Margette;Obed;MIEI;(4,2,2,17)
942;Codie;Dorothy;MIEFIS;(13,2,7,10,0,14)
740;Isa;Adrienne;MIEFIS;(14,6,9,19,18)
928;Daphne;Stephie;MIEFIS;(13,11,18,10,9,7)
332;Tomasina;Cecile;LCC;(18,6,13,16,7)
966;Ashlee;Whiffen;MIEI;(3,4,3,2,1)
125;Lucy;Arathorn;MIEI;(8,5,9,19)
264;Alia;Aurelio;MIEI;(8,12,6,13,2)
304;Max;Warthman;MIEFIS;(3,6,14,3)
926;Jacquetta;Hubert;MIEFIS;(10,8,0)
869;Morganica;Dahlia;MIEI;(15,4,11)
935;Janey;Honoria;MIEI;(3,8,9)
776;Giustina;Stover;LCC;(12,17,0,18,13,11)
530;Chrystel;Evvie;MIEI;(13,1,16,0,18,16)
165;Helsa;Alabaster;MIEI;(9,4,10,4,4)
234;Mureil;Gwenore;LCC;(3,2,15)
598;Halette;Barney;MIEI;(3,7,11)
899;Daryl;Gunn;MIEFIS;(7,9,18)
388;Ericka;Nedrud;MIEI;(11,8)
386;Calla;Hepsibah;LCC;(17,16,14,13)
752;Louella;Felizio;MIEI;(12,12,12,14,5,6)
724;Phylis;Janene;MIEFIS;(16)
335;Annabela;Borrell;MIEI;(12,7,4,5,11)
464;Ilse;Allina;MIEI;(13,12,18,15,8,11)
454;Clarice;Fillbert;MIEI;(5)
601;Mariele;Holbrook;MIEI;(19)
872;Donnie;Rillings;MIEFIS;(3,3)
861;Karolina;Breed;MIEI;(10,4)
907;Lorie;Junie;MIEI;(18,12,5)
221;Leeanne;Montgomery;MIEI;(17,13,18,14,6,15)
144;Cathyleen;Allys;LCC;(19,15,4,1)
510;Ellette;Winthorpe;MIEFIS;(17,11)
778;Myriam;Rogerio;LCC;(2,7,13,3,2)
498;Delilah;Maiah;MIEI;(6,0,4,11,1)
263;Emmey;Hieronymus;MIEFIS;(13,4,7,9)
957;Dari;Love;MIEFIS;(7,2,13,12)
584;Rayna;Pattin;MIEFIS;(9)
962;Alie;Selway;LCC;(14,11,9)
555;Kara-Lynn;Wareing;MIEFIS;(6,18,12,8)
752;Wynne;Mintz;LCC;(8,14,5,4,6,15)
889;Jillayne;Lemuela;MIEI;(3,13)
913;Yvonne;Gabrielli;LCC;(17,3,9,1,10,13)
560;Selia;Herrera;LCC;(7,11,16)
553;Mara;LaRue;MIEFIS;(11,8)
534;Jordan;Slifka;MIEFIS;(10,6,12,1,11)
198;Kimmy;Teddman;MIEFIS;(11,17,8,12)
872;Lulita;Merat;LCC;(19,19,8)
308;Chrystel;Behre;LCC;(3,16,3)
683;Delilah;Durware;LCC;(17)
903;Fanchon;Killigrew;LCC;(14,11,4,3,3,11)
607;Anica;Dimitris;MIEI;(18)
817;Aryn;Read;LCC;(14)
505;Nelle;Girardo;MIEFIS;(13,18,16,12,10,13)
623;Sabina;Doig;MIEFIS;(14,14,6,10)
711;Ottilie;Zachary;LCC;(11,6,19,10,11)
123;Eugine;Edee;LCC;(18,14,5)
506;Charlena;Bergman;MIEI;(1,7)
531;Leontine;Bultman;LCC;(4,17,11,19,2,1)
361;Eve;Corabella;LCC;(19,0,19,17)
452;Gabriellia;Garlinda;MIEFIS;(0,14,3)
196;Cyb;Garbe;MIEFIS;(11,1,8,9)
747;Pamella;Danby;MIEI;(2)
871;Stevana;Bigner;MIEI;(18,8,5)
297;Nataline;Buffum;LCC;(19,12,2,2,9)
717;Malina;Kylander;MIEFIS;(10,6,17)
658;Robinia;Masao;MIEI;(2,17,19,6,18)
401;Brietta;Seagraves;MIEI;(18,17,17,9,11)
148;Dorice;Arquit;LCC;(16,19,17,16)
840;Ivett;Robertson;MIEI;(7)
461;Wilma;Woodberry;MIEFIS;(10,16,19,5,6,19)
303;Nonnah;Sperling;MIEFIS;(5,1,10,15,13,8)
468;Peri;Lacombe;MIEI;(1,8)
337;Tani;Granoff;MIEFIS;(18,0,17,19)
466;Modestia;Wenoa;MIEFIS;(8,1)
348;Agnese;Tarrant;LCC;(6,14,6,12)
349;Darci;Sinegold;LCC;(14)
920;Phedra;Calhoun;LCC;(6,19,0)
372;Mamie;Sibyls;MIEI;(16,11)
870;Janis;Obed;MIEFIS;(4,16)
503;Josephine;Leler;MIEI;(19,7,10,2,16)
944;Ira;Elo;MIEFIS;(12,0,6,14)
630;Kirbee;Ophelia;MIEFIS;(10,3,12,16,18)
176;Lilith;Wind;LCC;(14,11,5,5,16)
938;Frank;Stover;MIEFIS;(12,12,18,1,12)
453;Brianna;Ranjiv;MIEI;(7,14,16,3)
669;Carilyn;Buttaro;LCC;(9,14)
388;Catharine;Simmonds;MIEI;(9,7)
641;Caryl;Wilkinson;MIEFIS;(7,8)
132;Queenie;Birdella;LCC;(13,17,5)
313;Devina;Obed;LCC;(7,5,14)
661;Flo;Fleeta;LCC;(19,6,14,2,13,14)
687;Dotty;Pyle;MIEFIS;(4,8,14)
226;Larine;Burkle;LCC;(19)
798;Riannon;Fry;MIEI;(15,16)
431;Clo;Wolfgram;MIEFIS;(10,11,1,19)
801;Lynde;Clarissa;MIEFIS;(2,5,10)
741;Micheline;Donoghue;LCC;(5,13)
535;Sherrie;Sacken;LCC;(19,15,19,4)
848;Harmonia;Haymes;MIEFIS;(5,9,13)
817;Rosanne;Henrie;MIEI;(5,3,1,6,10)
976;Maridel;Ailyn;MIEI;(9,0,10,7)
326;Karly;Carey;MIEI;(9,17,15)
418;Bobinette;Hollingsworth;MIEI;(19)
580;Beth;Wiener;MIEFIS;(4)
856;Genovera;Hermes;MIEFIS;(13,9)
805;Dorene;Voletta;LCC;(13,8,8,19,3)
669;Lory;Cleo;MIEI;(17,3,0)
966;Talya;Sheedy;MIEFIS;(10,18,9,5)
416;Corry;Harday;LCC;(16,1,4,10,18)
671;Gwenneth;Lowry;LCC;(17,4,18,13,19)
982;Doro;McCutcheon;MIEFIS;(18)
805;Lusa;Alejoa;MIEFIS;(19,15,11,5,12)
630;Rozele;Engdahl;LCC;(4,9)
413;Yetty;Kress;MIEI;(17,1,4)
423;Danika;Evvie;MIEI;(19,6,12,3,9,7)
525;Jean;Honoria;MIEI;(6,14,2,17,17)
587;Bill;Romelda;MIEI;(18,2,0,10,11,14)
527;Emmey;Fontana;MIEI;(8,17,9,17,13)
356;Gloria;Mandler;LCC;(2,12,9)
330;Bill;Jammal;MIEFIS;(3)
495;Kary;Penelopa;MIEFIS;(11,13,5,18)
557;Cathyleen;Bigner;MIEI;(11,18,18,10)
131;Gusty;Therine;MIEFIS;(8)
456;Aubrie;Lipson;MIEI;(7,12,1,10,18)
991;Kimmy;Valoniah;MIEFIS;(5,14,13,3)
440;Jessamyn;Dominy;LCC;(4,6,7,6)
197;Valeda;Zeeba;MIEI;(14,10,15,5)
733;Dominga;Merat;MIEI;(1,17,4)
736;Alameda;Han;MIEFIS;(17,15)
289;Carmencita;Olympium;LCC;(18,5,11,14)
316;Cyndie;Anastatius;MIEI;(0,16)
769;Shandie;Primalia;MIEI;(6)
814;Bobbi;Gualtiero;MIEI;(0)
900;Katleen;Jaylene;MIEFIS;(14,4,1)
382;Kirstin;Cimbura;MIEFIS;(8)
478;Stevana;Kimmie;LCC;(18,15)
981;Nariko;Obed;MIEI;(17)
710;Donetta;Macey;MIEFIS;(19,18)
640;Caritta;Vanni;MIEI;(7,18,9,5,11)
279;Dulce;Mendez;MIEFIS;(12,16,12,17,2)
400;Janis;Manolo;MIEI;(3,18,12,19)
523;Pollyanna;Valerio;MIEFIS;(15,15,14,2)
131;Cissiee;Dash;LCC;(14,4)
406;Consuela;Neils;MIEI;(10,4,13)
488;Blondelle;Therine;MIEFIS;(7,15,0,18,15)
340;Philis;Bebe;LCC;(7,12,19)
986;Lita;Taam;LCC;(1)
723;Barbara;Truc;MIEI;(5,4,0,4,8)
521;Gloria;Tyson;LCC;(4,7,0,19)
737;Kary;Barney;MIEI;(14,6)
545;Therine;Egbert;LCC;(7,18,18,3)
374;Brandise;Marden;MIEI;(3,9,9)
686;Nita;Martsen;LCC;(15,2,1,5,17,15)
263;Lizzie;Israeli;LCC;(10,13,7)
655;Paulita;Zenas;LCC;(8,3,19)
307;Morganica;Hirsch;LCC;(3)
168;Anica;Wadell;MIEFIS;(7,11,14,13)
112;Joleen;Manolo;LCC;(11,5)
823;Daryl;Letsou;MIEFIS;(13,8,19,3,2)
787;Kerrin;Sherrie;MIEI;(0,3,13,12)
313;Collen;Silvan;LCC;(1,4,19)
974;Ulrike;Ambrosia;MIEFIS;(13)
320;Eugine;Thar;MIEFIS;(5,7,2)
755;Tami;Ade;LCC;(17,17,4,18)
614;Kittie;Maribeth;MIEFIS;(12,4,6,6,3)
653;Fawne;Naashom;MIEFIS;(10,19,19)
624;Ursulina;Maribeth;MIEFIS;(17,15,4)
515;Carmencita;Gaulin;MIEI;(6,1)
123;Caritta;McGrody;LCC;(4,2,2,2,16)
941;Renae;Idelia;MIEI;(13,17,0)
891;Justinn;Croix;MIEFIS;(0,17,3,10,15,11)
734;Sherrie;Llovera;MIEFIS;(10,17,1,9)
121;Corry;Allys;MIEFIS;(1,19,18,10,3)
329;Linzy;Jeanne;MIEFIS;(15,12,0,8,15)
123;Ketti;Hull;LCC;(3,12,14)
105;Harrietta;Wildermuth;MIEFIS;(13,13,12,0)
650;Susette;Tice;LCC;(11,3,2)
823;Jere;Modie;LCC;(1,9,13,9,19,13)
104;Bee;Gusella;MIEI;(0,18,19,4,13,13)
339;Albertina;Kimmie;MIEFIS;(12,1,15,15,13,8)
533;Heddie;Goode;LCC;(6,11,10,15,19)
786;Corina;Zachary;LCC;(8,16,6,8)
728;Rosanne;Marsden;MIEFIS;(1,13,17)
880;Gwenneth;Gregrory;MIEFIS;(5)
774;Heddie;Christal;MIEFIS;(17)
981;Celisse;Beniamino;MIEFIS;(15,16)
593;Britte;Gerge;MIEI;(10,13)
728;Babita;Claudine;LCC;(11,2,1)
359;Rhoda;Odell;MIEFIS;(2,11,7,9)
572;Sashenka;Pacorro;MIEFIS;(13,1,12,4,0)
573;Margalo;Greyson;LCC;(9,0,10,14,11,10)
196;Jennica;Bendick;MIEFIS;(17,6,9,0,9)
552;Kimberley;Thomasina;LCC;(1,13,6)
911;Penelopa;Danby;LCC;(14,6,13)
557;Selma;Ophelia;MIEFIS;(8,5,10,17)
540;Lulita;Mich;LCC;(18)
398;Fred;Kermit;LCC;(0,1)
420;Tobe;Yorick;MIEI;(5,15,15,7,0)
453;Candi;Swigart;LCC;(6,2,18,14,3)
839;Nollie;Bandeen;LCC;(8,13,9)
923;Ann-Marie;Gamaliel;MIEFIS;(18,11,9,3)
598;Florie;Rolf;MIEI;(13,8,15,1,15)
936;Lenna;Jotham;MIEFIS;(1,3,0)
385;Raina;Claudine;MIEFIS;(12,6,8)
191;Edee;Waite;MIEFIS;(4,2,7,14,9,0)
594;June;Mandler;MIEFIS;(18,11,7,4,4,7)
128;Clementine;Chandler;LCC;(1,19,16,7)
394;Madeleine;Markman;LCC;(0,11,3,1)
930;Fernande;Forrer;MIEI;(4,15,3,10)
197;Vonny;Blisse;MIEI;(9)
417;Katleen;Emerson;MIEFIS;(2,3)
318;Rosanne;Callista;MIEFIS;(2)
734;Christian;Lay;MIEFIS;(16)
409;Florie;Delacourt;MIEI;(19,1,11,6)
978;Gui;Pauly;LCC;(10,12,14,19,5,5)
787;Gabriellia;Maisey;MIEFIS;(11,18,19)
817;Randa;Neils;MIEI;(10,6,14,14,14)
351;Kore;Zuzana;MIEI;(12,6,13)
122;Averyl;Raffo;MIEI;(9)
842;Kimberley;Lalitta;LCC;(17,3)
538;Fidelia;Swanhildas;LCC;(3,18,17,13,15)
399;Aryn;Nisbet;MIEFIS;(5,1)
259;Daphne;Arathorn;LCC;(8,17)
554;Mary;Maxi;MIEFIS;(9,8,0,11,6,16)
260;Darci;Ries;LCC;(5)
747;Karly;Cyrie;MIEFIS;(6)
765;Lucy;Koziara;MIEFIS;(8)
542;Peri;Neva;LCC;(8,4,17)
866;Wynne;Cressida;LCC;(6)
505;Silvana;Euridice;LCC;(19,19,18,3,19)
739;Lorenza;Pitt;MIEI;(0)
228;Ellette;Gahl;MIEFIS;(10,3,5,5)
991;Belinda;Sundin;MIEI;(17,5,10,12)
652;Chere;Orlene;MIEFIS;(4,15,17)
370;Calla;Wildermuth;MIEI;(1,13,14,15,1,18)
447;Marita;Payson;MIEFIS;(9,8,9)
642;Katleen;Naor;LCC;(6,4)
774;Valli;Albertine;LCC;(15,7,5)
760;Nariko;Shaver;MIEI;(4,16,15,0,3,9)
310;Candi;Podvin;MIEI;(6,17,4,7)
995;Queenie;Gabrielli;MIEFIS;(0,2,12,8,2,5)
801;Zondra;Halla;LCC;(14,17,10,0,16,15)
235;Pamella;Secrest;MIEI;(12,14,6,13)
145;Celene;Halsey;MIEFIS;(6)
474;Alyda;Edee;MIEFIS;(10,0,3,4)
147;Chickie;Delp;MIEFIS;(14,12)
335;Willetta;Scammon;MIEI;(11)
521;Allis;Primalia;LCC;(14,0,3,19)
252;Berget;Rudolph;LCC;(7,1,15,10)
620;Jessamyn;Hailee;MIEFIS;(19,18,7)
103;Meg;Vastah;LCC;(11)
884;Robbi;Herrera;MIEFIS;(14,5)
687;Dyann;Ahab;MIEFIS;(11,7,5,8)
273;Jessamyn;Suanne;MIEFIS;(7,9,15,4)
863;Doro;Bates;MIEFIS;(18)
220;Latisha;Tayib;MIEFIS;(7,3,11,14,14,1)
821;Rosanne;Ackerley;MIEI;(8,9,16,2)
202;Letizia;Robertson;MIEFIS;(0,16)
218;Lauryn;Rossner;MIEFIS;(7)
323;Claudina;Rona;LCC;(13,12,15,17,0)
868;Harmonia;Fancie;MIEI;(1,0,7)
939;Lilith;Monaco;LCC;(5)
126;Jeanna;Zrike;MIEFIS;(7)
189;Charmaine;Hutchison;MIEFIS;(11)
455;Kore;Etom;MIEFIS;(10,17,15)
890;Audrie;Fairweather;MIEI;(15,17,16,14,15,6)
117;Mary;Dreda;MIEFIS;(7,16)
134;Mariele;Velick;MIEFIS;(13,11,19,9)
582;Brynna;Nelsen;LCC;(8,17,13)
937;Winifred;Burkle;MIEI;(0)
371;Robinia;Ries;MIEFIS;(9,9,7,15,16,10)
524;Fred;Letsou;MIEI;(11,10,6,17,3,19)
599;Fina;Wesle;MIEFIS;(9,2,14,5,5)
630;Jessy;Olin;MIEI;(6,8)
918;Blinni;Bevin;MIEFIS;(0)
802;Dari;Rudolph;LCC;(5,0,2,19,9)
884;Daryl;Leonard;LCC;(10,3,12)
837;Chloris;Ventre;MIEFIS;(1,7,0,9,15)
142;Tressa;Read;MIEI;(18)
431;Lizzie;Paine;MIEFIS;(19,9,18,17)
963;Genevra;Tamar;MIEFIS;(4,4,11)
328;Clementine;Rosette;LCC;(8,19,7,7,13)
501;Riannon;Ledah;LCC;(11,9,10,9,7)
367;Lulita;Greenwald;MIEFIS;(19,13,1,1)
286;Celisse;Joni;MIEFIS;(14,0,14,19,14)
560;Roz;Artie;MIEFIS;(11)
380;Averyl;Brieta;MIEI;(8,9,9,11)
406;Lisette;Socha;MIEI;(0,10)
238;Etta;Tybald;MIEI;(17,0,7,7)
674;Genovera;Justinn;MIEFIS;(15,4)
143;Marnia;Ferino;MIEFIS;(6,0)
776;Kore;Slifka;LCC;(15)
796;Susette;Gibbeon;LCC;(2,1)
822;Ninnetta;Sprage;MIEI;(11,10,9,7,5)
415;Corly;Lutero;MIEI;(9,6,12,14,1)
266;Nadine;Phi;MIEI;(17,19)
342;Michaelina;Zamora;MIEFIS;(12,9,5,14)
819;Harmonia;Modie;LCC;(13,1,6)
242;Dotty;Haldas;LCC;(7,14,0,11,4,17)
641;Sharai;Thar;LCC;(17)
263;Marti;Bates;LCC;(7,15,2)
806;Lorne;Lacombe;MIEFIS;(5)
688;Dominga;Poppy;MIEI;(16,0,1)
483;Laure;Kolnick;MIEFIS;(15,19)
164;Hannis;Eugenia;MIEFIS;(16,18)
595;Mara;Gerge;MIEI;(13,13,9,5)
471;Vevay;Suk;LCC;(4,7,18,15,13)
716;Aaren;Anyah;LCC;(15)
783;Myriam;Bury;MIEI;(0,8,1,16)
227;Konstance;Martsen;MIEFIS;(17,9,3,10,2,16)
564;Konstance;Carey;MIEFIS;(12)
818;Janey;Naashom;MIEFIS;(16,5,16,13,2,3)
708;Cam;Jagir;MIEI;(5,5,0)
851;Marcy;Tillford;LCC;(14)
657;Berget;Melleta;MIEI;(15,11,10)
732;Morganica;Egbert;MIEI;(2,5)
458;Imojean;Ade;LCC;(6,16,5,4,10,13)
563;Trudie;Saint;MIEFIS;(3,10,9,12,8,2)
327;Jaime;Etom;LCC;(0,9,15)
423;Sashenka;Zaslow;LCC;(13,10,12,6,4,19)
965;Tybie;Nadia;MIEFIS;(13,3,11)
441;Nita;Malvino;MIEFIS;(2,9,11,1)
111;Katuscha;Duwalt;MIEFIS;(1,8)
678;Sheree;Alva;MIEFIS;(11,9,3)
242;Tami;Anderea;MIEI;(10,3,15,5,15,17)
922;Hannis;Kannry;LCC;(1,9,12,0,16,1)
495;Goldie;Colleen;MIEFIS;(18,8,1,19,15)
462;Chandra;Stefa;LCC;(1,14,16,2,5)
479;Flory;Hutchison;MIEFIS;(15,6,9,10,16)
462;Barbara;Hazlett;LCC;(1,13,3,19,14)
879;Diena;Wareing;MIEI;(10,1,9,2,15,2)
346;Ginnie;Bultman;LCC;(12,9,6,0)
996;Sindee;Gibbeon;MIEFIS;(12)
563;Paola;Nadia;MIEI;(15)
921;Dominga;Thar;LCC;(13,14,16,18,6)
947;Perry;Sisile;MIEI;(7)
112;Aili;Prober;LCC;(9,19,6,1,3)
150;Gaylene;Cristi;LCC;(19,18,0,1)
785;Shaylyn;Gale;MIEI;(13,1,10,11,2)
785;Gerianna;Cecile;LCC;(9,17,9,9)
738;Anallese;Tacye;LCC;(17,6)
442;Charissa;Ovid;MIEFIS;(15,4,4)
478;Emylee;Raama;MIEFIS;(2)
569;Mara;Teryn;MIEI;(4,1,16,6,18)
359;Annice;Linskey;MIEI;(9,12)
670;Dolli;Kamaria;MIEFIS;(10,10,8,16,12,2)
758;Hallie;Taam;LCC;(16,14,3,3,13)
254;Roz;Malina;MIEFIS;(4,17,0,1,1,16)
986;Evaleen;Sheedy;LCC;(16,15,11,2)
309;Tani;Rona;MIEFIS;(0,2,15,2,3)
489;Fredericka;Dawkins;MIEFIS;(5,10,9,6)
843;Norine;Frendel;MIEI;(12,6,2,14,14)
472;Abbie;Joachim;MIEI;(8,14,10,8,7,18)
236;Lisette;Evvie;LCC;(9)
196;Caressa;Himelman;LCC;(12,15,10,4)
157;Kimmy;Blase;MIEI;(17,6)
524;Lelah;Erlandson;MIEI;(12,10,19)
980;Helsa;Hailee;MIEI;(10,2,18,8)
568;Dulce;Beebe;LCC;(0,17,13,4,1,15)
651;Fawne;Sekofski;MIEFIS;(4,2,8,15)
935;Trixi;Burnside;LCC;(6,17,7,0,11)
660;Dyann;Loeb;LCC;(15,3,13,8,13)
615;Brianna;Erskine;MIEFIS;(2,2,1,18,3)
688;Ninnetta;Beebe;MIEFIS;(17,19,16,10)
978;Betta;Hortensia;MIEI;(11,12,9,8)
313;Annice;Dyche;MIEI;(17,14)
156;Leona;Vittoria;MIEFIS;(3,19,1,14)
516;Anallese;Kannry;LCC;(18,13,18)
597;Nessie;Harned;MIEFIS;(7,13,16)
317;Alia;Skell;MIEI;(7,2,19,2)
278;Linzy;Bevin;MIEFIS;(0)
640;Mignon;Cadmar;MIEFIS;(2)
917;Aigneis;Pulsifer;MIEFIS;(4,10)
139;Neila;Riordan;MIEFIS;(8,9,16,9,4)
423;Shauna;Ogren;LCC;(7,9,4,17,3,5)
405;Emylee;Si;MIEFIS;(14,1,4,18,15,3)
829;Albertina;Weaks;MIEI;(15,16,1)
248;Ursulina;Hedve;MIEFIS;(9)
118;Vevay;O'Neill;MIEFIS;(7,0,11,19,2,14)
747;Nicoli;Eckblad;LCC;(4,6,10,16,11)
302;Libbie;Lewes;LCC;(6,19,9,8,14,7)
527;Sherrie;Jerold;LCC;(17,5)
857;Aeriela;Wu;MIEI;(11,6,14,15,19)
206;Cherrita;Poppy;LCC;(17,10,15,16,17)
120;Theodora;Smitt;MIEFIS;(13,13,2,14,16)
943;Coral;Zenas;MIEI;(0)
810;Claudina;Urania;MIEI;(14)
922;Clo;Melony;MIEFIS;(18,7,1,0)
104;Carilyn;Septima;MIEFIS;(5,10,11,13,12)
101;Shell;Fink;MIEFIS;(3,4,4,1,16)
151;Ermengarde;Morgun;LCC;(16,6,0,3)
492;Kassey;Cohdwell;MIEFIS;(5,3)
451;Alyssa;Elsinore;LCC;(3)
668;Chickie;Capello;MIEI;(17,11)
902;Beverley;Munn;MIEI;(4,3,18,9)
233;Leanna;Bibi;LCC;(19)
308;Tybie;Crudden;LCC;(8,0,18,0,2,19)
265;Bernardine;Erich;MIEFIS;(18)
332;Carol-Jean;Terencio;LCC;(6,12,3,19,11,5)
522;Beth;Cleo;MIEFIS;(7,6,7,3,13)
293;Tatiania;Buttaro;MIEFIS;(1)
673;Ira;Engdahl;MIEI;(12,9)
678;Charissa;Lia;MIEI;(1,0)
370;Lyssa;Fulmer;LCC;(4,12,18,18)
892;Therine;Egbert;LCC;(2,0,4)
527;Janeczka;Lattie;MIEI;(12,16,5)
202;Hollie;Shuler;MIEFIS;(1,11,14,3,1)
801;Estell;Georas;MIEI;(7,5)
307;Elise;Tacye;LCC;(0,9)
500;Glynnis;Sherrie;LCC;(5,2,19,9,11)
856;Jere;Woodberry;LCC;(10)
536;Ruthe;Nahum;MIEFIS;(11,15,9,9)
978;Zaria;Capello;LCC;(7,18)
987;Marita;Loeb;MIEI;(12,6)
978;Calla;Roarke;MIEI;(18,4,13,5,19,16)
584;Atlanta;Oster;MIEI;(2,9,13,18)
851;Luci;Capello;MIEFIS;(3,15,18)
587;Maisey;Bethany;MIEI;(3,15,8,3)
861;Talya;Pauly;MIEFIS;(2,13,3,4,19)
782;Yvonne;Marsden;MIEFIS;(10)
377;Clementine;Harl;MIEFIS;(10,19,4,16,10)
366;Annice;Sammons;MIEFIS;(19,8,1,12)
599;Kristina;Alarise;MIEI;(4,8)
233;Catrina;Garek;MIEFIS;(15,5,5,19,8,3)
747;Mara;Kat;MIEI;(11,12)
883;Tatiania;Chandler;LCC;(2,14,12,10,18,19)
590;Dede;Jerold;LCC;(6,2,4,12,11)
986;Leanna;Howlyn;MIEI;(16,18,12)
857;Zaria;Aldric;MIEFIS;(16,18,13)
728;Halette;Tremayne;MIEI;(10,2)
298;Audrie;Lunsford;LCC;(12,4,0,6,18)
933;Wilma;Cleo;LCC;(15,1,1,14,12,6)
819;Tera;Winnick;LCC;(18,2,12)
347;Lynea;Gibbeon;MIEFIS;(18,2,17,0,13,19)
233;Nadine;Lasley;LCC;(6,8,9)
583;Jennica;Florina;MIEI;(7,18,17,15,16)
542;Britte;Vastah;LCC;(6)
780;Viviene;Geffner;MIEI;(16,3,0,4,1,3)
673;Adriana;Garrison;MIEFIS;(3)
920;Fanny;Elvyn;MIEI;(16,10,3,17,17)
486;Merci;Willie;MIEI;(15,11,15,18)
413;Peri;Primalia;MIEI;(19,4,13)
554;Carree;Mintz;MIEFIS;(0,19)
647;Juliane;Blase;MIEI;(14,1,15,8,6)
110;Trixi;Drus;MIEFIS;(11,15)
496;Margette;Greyson;LCC;(3,14)
741;Janenna;Havens;LCC;(1)
903;Queenie;Stav;MIEI;(14,8,19)
769;Lolita;Goldina;LCC;(0)
810;Lita;Maryanne;MIEI;(3,16,4)
151;Lindie;Naashom;LCC;(11,17)
683;Nannie;Mozelle;LCC;(3)
437;Hallie;Bendick;LCC;(18)
487;Selia;Felecia;MIEI;(12,1,13,0)
775;Lucy;Lamoree;LCC;(3,2,13,18,11,11)
220;Dawn;Bates;LCC;(16,19,2,8,11,7)
908;Gwyneth;Jacqui;LCC;(12)
758;Melanie;Giule;MIEFIS;(8,3)
853;Clarice;Iiette;MIEI;(19,11,0,11)
687;Kelly;Wilkinson;MIEFIS;(5,6)
534;Emilia;Helfand;MIEFIS;(14,4,19,2,8,14)
136;Felice;Shields;MIEI;(14,4,2,17,8,1)
287;Elka;Ricarda;MIEFIS;(11,17,10)
175;Annecorinne;Garek;MIEFIS;(5,15)
331;Alejandra;Leonard;LCC;(13,8,11,19)
380;Fanny;Lytton;LCC;(6,0,7,3,12,0)
410;Marcelline;Destinee;LCC;(2)
566;Lauryn;Bartlett;LCC;(12,12,10)
840;Jillayne;Alejoa;MIEI;(6,4,8,14,4,3)
197;Dale;Ajay;MIEFIS;(2,2,4,7,6,13)
744;Donnie;Ardra;MIEFIS;(14,17,1)
167;Mady;Lalitta;LCC;(8,9,14)
791;Coral;Earlie;LCC;(17,1,8,15)
549;Hannis;Syd;MIEI;(5,9)
982;Phedra;Drus;LCC;(1)
128;Melodie;Couture;MIEI;(7,6,4,6)
137;Rori;Durware;MIEI;(7,10,11)
909;Johna;Anyah;MIEI;(17,18,9,2)
515;Drucie;Gusella;MIEFIS;(10)
225;Lyssa;Reneta;LCC;(19,4)
433;Ursulina;Kristi;MIEI;(11,15,5,0,17,3)
333;Isa;Alabaster;MIEFIS;(18)
698;Siana;Brunell;MIEI;(1)
875;Mallory;Roxanna;LCC;(9,13,7,12,13,2)
829;Nelle;Jillane;MIEFIS;(0,1,7)
971;Celene;Jess;LCC;(13,17,13,0,3)
592;Justinn;Malina;MIEI;(16,17,1,11)
879;Jenda;Donell;MIEI;(5,16,0)
426;Gabi;Uird;MIEFIS;(2,12,17,11,7)
819;Kittie;Corilla;LCC;(1,0,5)
220;Maisey;Darian;MIEFIS;(9,12,3,11,19,0)
297;Sheree;Oneida;MIEI;(14)
936;Amara;Trace;LCC;(13,8,10,9,17,10)
